
Tempo total de execução: 14.000000 milissegundo(s).

1 	 5
2 	 0
3 	 7
4 	 4
5 	 4
6 	 5
7 	 6
8 	 7
9 	 8
10 	 4
11 	 7
12 	 2
13 	 7
14 	 7
15 	 6
16 	 5
17 	 2
18 	 3
19 	 5
20 	 2
21 	 3
22 	 5
23 	 6
24 	 3
25 	 7
26 	 3
27 	 8
28 	 4
29 	 3
30 	 5
31 	 6
32 	 6
33 	 5
34 	 4
35 	 7
36 	 7
37 	 6
38 	 7
39 	 8
40 	 5
41 	 6
42 	 6
43 	 3
44 	 3
45 	 7
46 	 5
47 	 3
48 	 9
49 	 4
50 	 6
51 	 5
52 	 2
53 	 3
54 	 6
55 	 6
56 	 4
57 	 7
58 	 5
59 	 8
60 	 5
61 	 6
62 	 7
63 	 8
64 	 8
65 	 4
66 	 4
67 	 8
68 	 4
69 	 6
70 	 5
71 	 7
72 	 6
73 	 6
74 	 4
75 	 5
76 	 8
77 	 8
78 	 6
79 	 5
80 	 8
81 	 7
82 	 5
83 	 5
84 	 1
85 	 10
86 	 6
87 	 4
88 	 3
89 	 10
90 	 5
91 	 6
92 	 8
93 	 6
94 	 4
95 	 5
96 	 6
97 	 8
98 	 8
99 	 3
100 	 7
