
Tempo total de execução: 111.000000 milissegundo(s).

1 	 0
2 	 4
3 	 4
4 	 5
5 	 3
6 	 6
7 	 5
8 	 4
9 	 4
10 	 5
11 	 5
12 	 6
13 	 5
14 	 4
15 	 5
16 	 3
17 	 4
18 	 4
19 	 5
20 	 3
21 	 5
22 	 4
23 	 4
24 	 3
25 	 4
26 	 5
27 	 7
28 	 5
29 	 3
30 	 5
31 	 4
32 	 5
33 	 5
34 	 4
35 	 6
36 	 3
37 	 5
38 	 5
39 	 4
40 	 3
41 	 6
42 	 2
43 	 5
44 	 5
45 	 4
46 	 5
47 	 5
48 	 6
49 	 5
50 	 4
51 	 1
52 	 5
53 	 5
54 	 6
55 	 6
56 	 4
57 	 2
58 	 6
59 	 5
60 	 5
61 	 5
62 	 5
63 	 5
64 	 5
65 	 4
66 	 4
67 	 4
68 	 6
69 	 6
70 	 6
71 	 3
72 	 4
73 	 5
74 	 5
75 	 5
76 	 5
77 	 5
78 	 4
79 	 5
80 	 3
81 	 5
82 	 5
83 	 7
84 	 5
85 	 5
86 	 5
87 	 6
88 	 4
89 	 5
90 	 4
91 	 6
92 	 4
93 	 2
94 	 4
95 	 5
96 	 4
97 	 6
98 	 6
99 	 5
100 	 5
101 	 2
102 	 5
103 	 2
104 	 4
105 	 6
106 	 5
107 	 5
108 	 6
109 	 5
110 	 6
111 	 3
112 	 5
113 	 4
114 	 6
115 	 5
116 	 2
117 	 6
118 	 4
119 	 5
120 	 4
121 	 4
122 	 5
123 	 4
124 	 4
125 	 7
126 	 5
127 	 5
128 	 4
129 	 5
130 	 5
131 	 6
132 	 3
133 	 3
134 	 5
135 	 4
136 	 5
137 	 5
138 	 6
139 	 5
140 	 6
141 	 6
142 	 5
143 	 3
144 	 4
145 	 5
146 	 4
147 	 4
148 	 4
149 	 5
150 	 2
151 	 3
152 	 5
153 	 5
154 	 5
155 	 6
156 	 5
157 	 4
158 	 4
159 	 5
160 	 2
161 	 4
162 	 6
163 	 6
164 	 5
165 	 4
166 	 5
167 	 5
168 	 7
169 	 4
170 	 5
171 	 4
172 	 5
173 	 4
174 	 5
175 	 6
176 	 5
177 	 6
178 	 2
179 	 6
180 	 3
181 	 5
182 	 5
183 	 5
184 	 3
185 	 4
186 	 5
187 	 4
188 	 5
189 	 4
190 	 6
191 	 4
192 	 5
193 	 6
194 	 6
195 	 3
196 	 5
197 	 5
198 	 5
199 	 3
200 	 5
201 	 5
202 	 5
203 	 6
204 	 5
205 	 5
206 	 3
207 	 5
208 	 4
209 	 6
210 	 6
211 	 5
212 	 5
213 	 6
214 	 4
215 	 5
216 	 4
217 	 6
218 	 4
219 	 5
220 	 5
221 	 6
222 	 6
223 	 5
224 	 6
225 	 5
226 	 4
227 	 7
228 	 4
229 	 4
230 	 6
231 	 6
232 	 6
233 	 6
234 	 4
235 	 7
236 	 6
237 	 6
238 	 5
239 	 5
240 	 5
241 	 7
242 	 5
243 	 4
244 	 5
245 	 6
246 	 6
247 	 6
248 	 4
249 	 6
250 	 5
251 	 5
252 	 5
253 	 7
254 	 5
255 	 1
256 	 5
257 	 7
258 	 4
259 	 4
260 	 5
261 	 5
262 	 6
263 	 4
264 	 6
265 	 6
266 	 5
267 	 5
268 	 6
269 	 5
270 	 5
271 	 4
272 	 5
273 	 5
274 	 5
275 	 3
276 	 5
277 	 4
278 	 5
279 	 4
280 	 4
281 	 5
282 	 6
283 	 4
284 	 5
285 	 4
286 	 4
287 	 4
288 	 6
289 	 5
290 	 3
291 	 5
292 	 6
293 	 5
294 	 6
295 	 5
296 	 6
297 	 5
298 	 5
299 	 5
300 	 3
