
Tempo total de execução: 47.000000 milissegundo(s).

0 	 0
1 	 5
2 	 4
3 	 5
4 	 3
5 	 6
6 	 7
7 	 4
8 	 4
9 	 5
10 	 5
11 	 6
12 	 7
13 	 6
14 	 5
15 	 3
16 	 4
17 	 4
18 	 5
19 	 6
20 	 5
21 	 4
22 	 6
23 	 3
24 	 6
25 	 6
26 	 7
27 	 5
28 	 3
29 	 6
30 	 4
31 	 5
32 	 7
33 	 5
34 	 6
35 	 4
36 	 6
37 	 5
38 	 5
39 	 4
40 	 6
41 	 2
42 	 6
43 	 6
44 	 6
45 	 5
46 	 5
47 	 7
48 	 6
49 	 5
50 	 1
51 	 5
52 	 5
53 	 6
54 	 7
55 	 4
56 	 2
57 	 6
58 	 5
59 	 6
60 	 7
61 	 5
62 	 6
63 	 7
64 	 4
65 	 4
66 	 4
67 	 6
68 	 8
69 	 6
70 	 3
71 	 5
72 	 5
73 	 6
74 	 5
75 	 5
76 	 5
77 	 5
78 	 6
79 	 5
80 	 5
81 	 5
82 	 7
83 	 5
84 	 6
85 	 5
86 	 6
87 	 4
88 	 6
89 	 6
90 	 7
91 	 6
92 	 4
93 	 4
94 	 5
95 	 6
96 	 7
97 	 7
98 	 6
99 	 6
100 	 2
101 	 5
102 	 7
103 	 4
104 	 7
105 	 5
106 	 6
107 	 6
108 	 6
109 	 6
110 	 5
111 	 5
112 	 5
113 	 7
114 	 5
115 	 2
116 	 8
117 	 5
118 	 5
119 	 5
120 	 4
121 	 5
122 	 5
123 	 6
124 	 8
125 	 5
126 	 5
127 	 7
128 	 5
129 	 5
130 	 6
131 	 7
132 	 5
133 	 5
134 	 5
135 	 5
136 	 6
137 	 6
138 	 5
139 	 8
140 	 8
141 	 6
142 	 3
143 	 5
144 	 5
145 	 6
146 	 4
147 	 4
148 	 6
149 	 5
150 	 6
151 	 7
152 	 6
153 	 7
154 	 6
155 	 5
156 	 5
157 	 4
158 	 6
159 	 5
160 	 4
161 	 7
162 	 8
163 	 5
164 	 4
165 	 6
166 	 6
167 	 7
168 	 7
169 	 5
170 	 4
171 	 6
172 	 4
173 	 5
174 	 6
175 	 7
176 	 6
177 	 3
178 	 6
179 	 4
180 	 5
181 	 5
182 	 5
183 	 6
184 	 4
185 	 7
186 	 4
187 	 8
188 	 5
189 	 7
190 	 4
191 	 6
192 	 7
193 	 7
194 	 3
195 	 7
196 	 6
197 	 5
198 	 4
199 	 5
