
Tempo total de execução: 725.000000 milissegundo(s).

1 	 0
2 	 3
3 	 4
4 	 4
5 	 2
6 	 4
7 	 3
8 	 4
9 	 4
10 	 4
11 	 3
12 	 3
13 	 3
14 	 3
15 	 4
16 	 3
17 	 4
18 	 3
19 	 4
20 	 3
21 	 4
22 	 3
23 	 3
24 	 3
25 	 3
26 	 4
27 	 4
28 	 3
29 	 3
30 	 4
31 	 4
32 	 4
33 	 4
34 	 2
35 	 3
36 	 3
37 	 2
38 	 3
39 	 4
40 	 3
41 	 4
42 	 2
43 	 3
44 	 3
45 	 4
46 	 4
47 	 4
48 	 3
49 	 3
50 	 4
51 	 1
52 	 3
53 	 3
54 	 5
55 	 4
56 	 4
57 	 2
58 	 3
59 	 3
60 	 4
61 	 4
62 	 3
63 	 4
64 	 3
65 	 2
66 	 3
67 	 2
68 	 3
69 	 4
70 	 3
71 	 3
72 	 3
73 	 3
74 	 4
75 	 3
76 	 3
77 	 2
78 	 4
79 	 4
80 	 3
81 	 4
82 	 4
83 	 4
84 	 3
85 	 4
86 	 4
87 	 4
88 	 4
89 	 4
90 	 3
91 	 3
92 	 3
93 	 2
94 	 4
95 	 3
96 	 3
97 	 4
98 	 4
99 	 4
100 	 4
101 	 2
102 	 3
103 	 2
104 	 3
105 	 3
106 	 4
107 	 3
108 	 4
109 	 4
110 	 3
111 	 3
112 	 3
113 	 4
114 	 4
115 	 3
116 	 2
117 	 4
118 	 3
119 	 3
120 	 4
121 	 2
122 	 4
123 	 4
124 	 4
125 	 4
126 	 4
127 	 4
128 	 4
129 	 3
130 	 2
131 	 4
132 	 3
133 	 2
134 	 3
135 	 4
136 	 3
137 	 3
138 	 4
139 	 4
140 	 4
141 	 3
142 	 3
143 	 3
144 	 4
145 	 3
146 	 3
147 	 4
148 	 4
149 	 4
150 	 2
151 	 3
152 	 4
153 	 4
154 	 4
155 	 4
156 	 4
157 	 4
158 	 3
159 	 3
160 	 2
161 	 4
162 	 4
163 	 4
164 	 3
165 	 3
166 	 3
167 	 3
168 	 4
169 	 4
170 	 3
171 	 4
172 	 4
173 	 4
174 	 3
175 	 4
176 	 4
177 	 3
178 	 2
179 	 4
180 	 3
181 	 3
182 	 3
183 	 4
184 	 2
185 	 3
186 	 4
187 	 4
188 	 4
189 	 4
190 	 4
191 	 4
192 	 3
193 	 4
194 	 5
195 	 3
196 	 5
197 	 4
198 	 4
199 	 2
200 	 4
201 	 4
202 	 4
203 	 3
204 	 4
205 	 3
206 	 3
207 	 4
208 	 4
209 	 4
210 	 4
211 	 4
212 	 3
213 	 4
214 	 4
215 	 3
216 	 3
217 	 4
218 	 3
219 	 4
220 	 4
221 	 4
222 	 4
223 	 4
224 	 4
225 	 3
226 	 3
227 	 4
228 	 4
229 	 4
230 	 4
231 	 3
232 	 4
233 	 4
234 	 3
235 	 3
236 	 2
237 	 4
238 	 3
239 	 3
240 	 3
241 	 4
242 	 4
243 	 4
244 	 3
245 	 4
246 	 4
247 	 4
248 	 3
249 	 4
250 	 3
251 	 3
252 	 4
253 	 3
254 	 3
255 	 1
256 	 4
257 	 3
258 	 3
259 	 3
260 	 4
261 	 4
262 	 4
263 	 4
264 	 2
265 	 3
266 	 4
267 	 4
268 	 4
269 	 4
270 	 3
271 	 4
272 	 3
273 	 3
274 	 3
275 	 3
276 	 3
277 	 3
278 	 3
279 	 4
280 	 3
281 	 4
282 	 4
283 	 3
284 	 4
285 	 4
286 	 3
287 	 4
288 	 3
289 	 4
290 	 3
291 	 3
292 	 4
293 	 4
294 	 4
295 	 3
296 	 4
297 	 4
298 	 4
299 	 4
300 	 3
301 	 3
302 	 3
303 	 4
304 	 3
305 	 4
306 	 4
307 	 2
308 	 4
309 	 4
310 	 3
311 	 3
312 	 3
313 	 3
314 	 3
315 	 3
316 	 4
317 	 4
318 	 2
319 	 3
320 	 4
321 	 4
322 	 2
323 	 4
324 	 2
325 	 3
326 	 4
327 	 4
328 	 4
329 	 3
330 	 3
331 	 3
332 	 3
333 	 4
334 	 4
335 	 3
336 	 3
337 	 3
338 	 4
339 	 2
340 	 4
341 	 4
342 	 3
343 	 4
344 	 3
345 	 3
346 	 4
347 	 4
348 	 3
349 	 4
350 	 3
351 	 4
352 	 2
