
Tempo total de execução: 13.000000 milissegundo(s).

1 	 5
2 	 0
3 	 7
4 	 4
5 	 4
6 	 5
7 	 6
8 	 7
9 	 8
10 	 4
11 	 7
12 	 2
13 	 7
14 	 7
15 	 6
16 	 5
17 	 2
18 	 3
19 	 5
20 	 2
21 	 3
22 	 5
23 	 6
24 	 3
25 	 7
26 	 3
27 	 8
28 	 4
29 	 3
30 	 5
31 	 6
32 	 6
33 	 5
34 	 4
35 	 7
36 	 7
37 	 6
38 	 7
39 	 8
40 	 5
41 	 6
42 	 6
43 	 3
44 	 3
45 	 7
46 	 5
47 	 3
48 	 9
49 	 4
50 	 6
51 	 5
52 	 2
53 	 3
54 	 6
55 	 6
56 	 4
57 	 7
58 	 5
59 	 8
60 	 5
61 	 6
62 	 7
63 	 8
64 	 8
65 	 4
66 	 4
67 	 8
68 	 4
69 	 6
70 	 5
71 	 7
72 	 6
73 	 6
74 	 4
75 	 5
76 	 8
77 	 8
78 	 6
79 	 5
80 	 8
81 	 7
82 	 5
83 	 5
84 	 1
85 	 10
86 	 6
87 	 4
88 	 3
89 	 10
90 	 5
91 	 6
92 	 8
93 	 6
94 	 4
95 	 5
96 	 6
97 	 8
98 	 8
99 	 3
100 	 7

Tempo total de execução: 12.000000 milissegundo(s).

0 	 0
1 	 5
2 	 4
3 	 6
4 	 4
5 	 9
6 	 7
7 	 4
8 	 4
9 	 5
10 	 5
11 	 6
12 	 10
13 	 7
14 	 7
15 	 8
16 	 4
17 	 5
18 	 5
19 	 7
20 	 5
21 	 9
22 	 7
23 	 7
24 	 7
25 	 6
26 	 7
27 	 8
28 	 3
29 	 6
30 	 8
31 	 6
32 	 8
33 	 6
34 	 6
35 	 7
36 	 9
37 	 5
38 	 8
39 	 8
40 	 6
41 	 2
42 	 7
43 	 6
44 	 8
45 	 7
46 	 5
47 	 9
48 	 7
49 	 7
50 	 1
51 	 5
52 	 5
53 	 10
54 	 7
55 	 7
56 	 2
57 	 7
58 	 6
59 	 6
60 	 7
61 	 9
62 	 10
63 	 10
64 	 4
65 	 8
66 	 4
67 	 6
68 	 8
69 	 7
70 	 3
71 	 8
72 	 7
73 	 7
74 	 5
75 	 5
76 	 7
77 	 8
78 	 8
79 	 5
80 	 9
81 	 6
82 	 8
83 	 5
84 	 8
85 	 5
86 	 6
87 	 4
88 	 8
89 	 6
90 	 7
91 	 7
92 	 9
93 	 4
94 	 6
95 	 7
96 	 10
97 	 7
98 	 7
99 	 9
